段落,小句,内容
18.1,21,寵神其祖，以取威於民，曰：重寔上天，黎寔下地
18.1,22,遭世之亂，而莫之能禦也
18.1,23,不然，夫天地成而不變，何比之有
18.2,0,子期祀平王，祭以牛俎於王，王問於觀射父，曰：祀牲何及
18.2,1,對曰：祀加於舉
18.2,2,天子舉以大牢，祀以會
18.2,3,諸侯舉以特牛，祀以太牢
18.2,4,卿舉以少牢，祀以特牛
18.2,5,大夫舉以特牲，祀以少牢
18.2,6,士食魚炙，祀以特牲
18.2,7,庶人食菜，祀以魚
18.2,8,上下有序，則民不慢
18.2,9,王曰：其小大何如
18.2,10,對曰：郊禘不過繭栗，烝嘗不過把握
18.2,11,王曰：何其小也
18.2,12,對曰：夫神以精明臨民者也，故求備物，不求豐大
18.2,13,是以先王之祀也，以一純二精三牲四時五色六律七事八種九祭十日十二辰以致之，百姓千品萬官億醜，兆民經入畡數以奉之，明德以昭之，和聲以聽之，以告徧至，則無不受休
18.2,14,毛以示物，血以告殺，接誠拔取以獻具，爲齊敬也
18.2,15,敬不可久，民力不堪，故齊肅以承之
18.2,16,王曰：芻豢幾何
18.2,17,對曰：遠不過三月，近不過浹日
18.2,18,王曰：祀不可以已乎
18.2,19,對曰：祀所以昭孝息民撫國家定百姓也，不可以已
18.2,20,夫民氣縱則底，底則滯，滯久而不振，生乃不殖
18.2,21,其用不從，其生不殖，不可以封
18.2,22,是以古者先王日祭月享時類歲祀
18.2,23,諸侯舍日，卿大夫舍月，士庶人舍時
18.2,24,天子徧祀群神品物，諸侯祀天地三辰及其土之山川，卿大夫祀其禮，士庶人不過其祖
18.2,25,日月會于龍𧱓，土氣含收，天明昌作，百嘉備舍，群神頻行
18.2,26,國於是乎蒸嘗，家於是乎嘗祀，百姓夫婦擇其令辰，奉其犧牲，敬其粢盛，絜其糞除，慎其采服，禋其酒醴，帥其子姓，從其時享，虔其宗祝，道其順辭，以昭祀其先祖，肅肅濟濟，如或臨之
18.2,27,於是乎合其州鄉朋友婚姻，比爾兄弟親戚
18.2,28,於是乎弭其百苛，殄其讒慝，合其嘉好，結其親暱，億其上下，以申固其姓
18.2,29,上所以教民虔也，下所以昭事上也
18.2,30,天子禘郊之事，必自射其牲，王后必自舂其粢
18.2,31,諸侯宗廟之事，必自射牛刲羊擊豕，夫人必自舂其盛
18.2,32,況其下之人，其誰敢不戰戰兢兢，以事百神
18.2,33,天子親舂禘郊之盛，王后親繰其服，自公以下至於庶人，其誰敢不齊肅恭敬致力於神
18.2,34,民所以攝固者也，若之何其舍之也
18.2,35,王曰：所謂一純二精七事者，何也
18.2,36,對曰：聖王正端冕，以其不違心，帥其群臣精物以臨監享祀，無有苛慝於神者，謂之一純
18.2,37,玉帛爲二精
18.2,38,天地民及四時之務爲七事
18.2,39,王曰：三事者，何也
18.2,40,對曰：天事武，地事文，民事忠信
18.2,41,王曰：所謂百姓千品萬官億醜兆民經入畡數者，何也
18.2,42,對曰：民之徹官百
18.2,43,王公之子弟之質能言能聽徹其官者，而物賜之姓，以監其官，是爲百姓
18.2,44,姓有徹品，十於王謂之千品
18.2,45,五物之官，陪屬萬爲萬官
18.2,46,官有十醜，爲億醜
18.2,47,天子之田九畡，以食兆民，王取經入焉，以食萬官
18.3,0,鬭且廷見令尹子常，子常與之語，問蓄貨聚馬
18.3,1,歸以語其弟，曰：楚其亡乎
18.3,2,不然，令尹其不免乎
18.3,3,吾見令尹，令尹問蓄聚積實，如餓豺狼焉，殆必亡者也
18.3,4,夫古者聚貨不妨民衣食之利，聚馬不害民之財用，國馬足以行軍，公馬足以稱賦，不是過也
18.3,5,公貨足以賓獻，家貨足以共用，不是過也
18.3,6,夫貨馬郵則闕於民，民多闕則有離叛之心，將何以封矣
18.3,7,昔鬭子文三舍令尹，無一日之積，恤民之故也
18.3,8,成王聞子文之朝不及夕也，於是乎每朝設脯一束糗一筐，以羞子文
18.3,9,至於今秩之
18.3,10,成王每出子文之禄，必逃，王止而後復
18.3,11,人謂子文曰：人生求富，而子逃之，何也
18.3,12,對曰：夫從政者，以庇民也
18.3,13,民多曠者，而我取富焉，是勤民以自封也，死無日矣
18.3,14,我逃死，非逃富也
18.3,15,故莊王之世，滅若敖氏，唯子文之後在，至於今處鄖，爲楚良臣
18.3,16,是不先恤民而後己之富乎
18.3,17,今子常，先大夫之後也，而相楚君無令名於四方
18.3,18,民之羸餒，日已甚矣
18.3,19,四境盈壘，道殣相望，盜賊司目，民無所放
18.3,20,是之不恤，而蓄聚不厭，其速怨於民多矣
18.3,21,積貨滋多，蓄怨滋厚，不亡何待
18.3,22,夫民心之愠也，若防大川焉，潰而所犯必大矣
18.3,23,子常其能賢於成靈乎
18.3,24,成不禮於穆，願食熊蹯，不獲而死
18.3,25,靈不顧於民，一國棄之，如遺迹焉
18.3,26,子常爲政，而無禮不顧甚於成靈，其獨何力以待之
18.3,27,期年，乃有柏舉之戰，子常奔鄭，昭王奔隨
18.4,0,吴人入楚，昭王出奔，濟於成臼，見藍尹亹載其孥
18.4,1,王曰：載予
18.4,2,對曰：自先王莫墜其國，當君而亡之，君之過也
18.4,3,遂去王
18.4,4,王歸，又求見，王欲執之，子西曰：請聽其辭，夫其有故
18.4,5,王使謂之曰：成臼之役，而棄不穀，今而敢來，何也
18.4,6,對曰：昔瓦唯長舊怨，以敗於柏舉，故君及此
18.4,7,今又效之，無乃不可乎
18.4,8,臣避於成臼，以儆君也，庶悛而更乎
18.4,9,今之敢見，觀君之德也，曰：庶憶懼而鑒前惡乎
18.4,10,君若不鑒而長之，君實有國而不愛，臣何有於死，死在司敗矣
18.4,11,惟君圖之
18.4,12,子西曰：使復其位，以無忘前敗
18.4,13,王乃見之
18.5,0,吴人入楚，昭王奔鄖，鄖公之弟懷將弑王，鄖公辛止之
18.5,1,懷曰：平王殺吾父，在國則君，在外則讎也
18.5,2,見讎弗殺，非人也
18.5,3,鄖公曰：夫事君者，不爲外内行，不爲豐約舉，苟君之，尊卑一也
18.5,4,且夫自敵以下則有讎，非是不讎
18.5,5,下虐上爲弑，上虐下爲討，而況君乎
18.5,6,君而討臣，何讎之爲
18.5,7,若皆讎君，則何上下之有乎
18.5,8,吾先人以善事君，成名於諸侯，自鬭伯比以來，未之失也
18.5,9,今爾以是殃之，不可
18.5,10,懷弗聽，曰：吾思父，不能顧矣
18.5,11,鄖公以王奔隨
18.5,12,王歸而賞及鄖懷，子西諫曰：君有二臣，或可賞也，或可戮也
18.5,13,君王均之，群臣懼矣
18.5,14,王曰：夫子期之二子耶
18.5,15,吾知之矣
18.5,16,或禮於君，或禮於父，均之，不亦可乎
18.6,0,子西歎於朝，藍尹亹曰：吾聞君子唯獨居思念前世之崇替，與哀殯喪，於是有歎，其餘則否
18.6,1,君子臨政思義，飲食思禮，同宴思樂，在樂思善，無有歎焉
18.6,2,今吾子臨政而歎，何也
18.6,3,子西曰：闔廬能敗吾師
18.6,4,闔廬即世，吾聞其嗣又甚焉
18.6,5,吾是以歎
18.6,6,對曰：子患政德之不修，無患吴矣
18.6,7,夫闔廬口不貪嘉味，耳不樂逸聲，目不淫於色，身不懷於安，朝夕勤志，卹民之羸，聞一善若驚，得一士若賞，有過必悛，有不善必懼，是故得民以濟其志
18.6,8,今吾聞夫差好罷民力以成私好，縱過而翳諫，一夕之宿，臺榭陂池必成，六畜玩好必從
18.6,9,夫差先自敗也已，焉能敗人
18.6,10,子修德以待吴，吴將斃矣
18.7,0,王孫圉聘於晉，定公饗之，趙簡子鳴玉以相，問於王孫圉曰：楚之白珩猶在乎
18.7,1,對曰：然
18.7,2,簡子曰：其爲寶也，幾何矣
18.7,3,曰：未嘗爲寶
18.7,4,楚之所寶者，曰觀射父，能作訓辭，以行事於諸侯，使無以寡君爲口實
18.7,5,又有左史倚相，能道訓典，以叙百物，以朝夕獻善敗於寡君，使寡君無忘先王之業
18.7,6,又能上下説於鬼神，順道其欲惡，使神無有怨痛於楚國
18.7,7,又有藪曰雲連徒洲，金木竹箭之所生也
18.7,8,龜珠角齒皮革羽毛，所以備賦，以戒不虞者也
18.7,9,所以共幣帛，以賓享於諸侯者也
18.7,10,若諸侯之好幣具，而導之以訓辭，有不虞之備，而皇神相之，寡君其可以免罪於諸侯，而國民保焉
18.7,11,此楚國之寶也
18.7,12,若夫白珩，先王之玩也，何寶之焉
18.7,13,圉聞國之寶六而已
18.7,14,明王聖人能制議百物，以輔相國家，則寶之
18.7,15,玉足以庇廕嘉穀，使無水旱之災，則寶之
18.7,16,龜足以憲臧否，則寶之
18.7,17,珠足以禦火災，則寶之
18.7,18,金足以禦兵亂，則寶之
18.7,19,山林藪澤足以備財用，則寶之
18.7,20,若夫譁囂之美，楚雖蠻夷，不能寶也
18.8,0,惠王以梁與魯陽文子，文子辭，曰：梁險而在境，懼子孫之有貳者也
18.8,1,夫事君無憾，憾則懼偪，偪則懼貳
18.8,2,夫盈而不偪，憾而不貳者，臣能自壽，不知其他
18.8,3,縱臣而得全其首領以没，懼子孫之以梁之險，而乏臣之祀也
18.8,4,王曰：子之仁，不忘子孫，施及楚國，敢不從子
18.8,5,與之魯陽
18.9,0,子西使人召王孫勝，沈諸梁聞之，見子西曰：聞子召王孫勝，信乎
18.9,1,曰：然
18.9,2,子高曰：將焉用之
18.9,3,曰：吾聞之，勝直而剛，欲寘之境
18.9,4,子高曰：不可
18.9,5,其爲人也，展而不信，愛而不仁，詐而不智，毅而不勇，直而不衷，周而不淑
18.9,6,復言而不謀身，展也
18.9,7,愛而不謀長，不仁也
18.9,8,以謀蓋人，詐也
18.9,9,彊忍犯義，毅也
18.9,10,直而不顧，不衷也
18.9,11,周言棄德，不淑也
18.9,12,是六德者，皆有其華而不實者也，將焉用之
18.9,13,彼其父爲戮於楚，其心又狷而不絜
18.9,14,若其狷也，不忘舊怨，而不以絜悛德，思報怨而已
18.9,15,則其愛也足以得人，其展也足以復之，其詐也足以謀之，其直也足以帥之，其周也足以蓋之，其不絜也足以行之，而加之以不仁，奉之以不義，蔑不克矣
18.9,16,夫造勝之怨者，皆不在矣
18.9,17,若來而無寵，速其怒也
18.9,18,若其寵之，毅貪無厭，既能得入，而耀之以大利，不仁以長之，思舊怨以修其心，苟國有釁，必不居矣
18.9,19,非子職之，其誰乎
18.9,20,彼將思舊怨而欲大寵，動而得人，怨而有術，若果用之，害可待也
18.9,21,余愛子與司馬，故不敢不言
18.9,22,子西曰：德其忘怨乎
18.9,23,余善之，夫乃其寧
18.9,24,子高曰：不然
18.9,25,吾聞之，唯仁者可好也，可惡也，可高也，可下也
18.9,26,好之不偪，惡之不怨，高之不驕，下之不懼
18.9,27,不仁者則不然
18.9,28,人好之則偪，惡之則怨，高之則驕，下之則懼
18.9,29,驕有欲焉，懼有惡焉，欲惡怨偪，所以生詐謀也
18.9,30,子將若何
18.9,31,若召而下之，將戚而懼
18.9,32,爲之上者，將怒而怨
18.9,33,詐謀之心，無所靖矣
18.9,34,有一不義，猶敗國家，今壹五六，而必欲用之，不亦難乎
18.9,35,吾聞國家將敗，必用姦人，而嗜其疾味，其子之謂乎
18.9,36,夫誰無疾眚
18.9,37,能者早除之
18.9,38,舊怨滅宗，國之疾眚也，爲之關籥蕃籬而遠備閑之，猶恐其至也，是之爲日惕
18.9,39,若召而近之，死無日矣
18.9,40,人有言曰：狼子野心，怨賊之人也
18.9,41,其又何善乎
18.9,42,若子不我信，盍求若敖氏與子干子皙之族而近之
18.9,43,安用勝也，其能幾何
18.9,44,昔齊騶馬繻以胡公入於具水，邴歜閻職戕懿公於囿竹，晉長魚矯殺三郤於榭，魯圉人犖殺子般於次，夫是誰之故也，非唯舊怨乎
18.9,45,是皆子之所聞也
18.9,46,人求多聞善敗，以監戒也
18.9,47,今子聞而棄之，猶蒙耳也
18.9,48,吾語子何益，吾知逃也已
18.9,49,子西笑曰：子之尚勝也
18.9,50,不從，遂使爲白公
18.9,51,子高以疾閒居於蔡
18.9,52,及白公之亂，子西子期死
18.9,53,葉公聞之，曰：吾怨其棄吾言，而德其治楚國，楚國之能平均以復先王之業者，夫子也
18.9,54,以小怨寘大德，吾不義也，將入殺之
18.9,55,帥方城之外以入，殺白公而定王室，葬二子之族
19.1,0,吴王夫差起師伐越，越王句踐起師逆之
19.1,1,大夫種乃獻謀曰：夫吴之與越，唯天所授，王其無庸戰
19.1,2,夫申胥華登簡服吴國之士於甲兵，而未嘗有所挫也
19.1,3,夫一人善射，百夫決拾，勝未可成也
19.1,4,夫謀必素見成事焉，而後履之，不可以授命
19.1,5,王不如設戎，約辭行成，以喜其民，以廣侈吴王之心
19.1,6,吾以卜之於天，天若棄吴，必許吾成而不吾足也，將必寬然有伯諸侯之心焉
19.1,7,既罷弊其民，而天奪之食，安受其燼，乃無有命矣
19.1,8,越王許諾，乃命諸稽郢行成於吴，曰：寡君句踐使下臣郢不敢顯然布幣行禮，敢私告於下執事曰：昔者越國見禍，得罪於天王
19.1,9,天王親趨玉趾，以心孤句踐，而又宥赦之
19.1,10,君王之於越也，繄起死人而肉白骨也
19.1,11,孤不敢忘天災，其敢忘君王之大賜乎
19.1,12,今句踐申禍無良，草鄙之人，敢忘天王之大德，而思邊垂之小怨，以重得罪於下執事
19.1,13,句踐用帥二三之老，親委重罪，頓顙於邊
19.1,14,今君王不察，盛怒屬兵，將殘伐越國
19.1,15,越國固貢獻之邑也，君王不以鞭箠使之，而辱軍士使寇令焉
19.1,16,句踐請盟：一介嫡女，執箕箒以晐姓於王宫
19.1,17,一介嫡男，奉槃匜以隨諸御
19.1,18,春秋貢獻，不解於王府
19.1,19,天王豈辱裁之
19.1,20,亦征諸侯之禮也
19.1,21,夫諺曰：狐埋之而狐搰之，是以無成功
19.1,22,今天王既封植越國，以明聞於天下，而又刈亡之，是天王之無成勞也
19.1,23,雖四方之諸侯，則何實以事吴
19.1,24,敢使下臣盡辭，唯天王秉利度義焉
19.2,0,吴王夫差乃告諸大夫曰：孤將有大志於齊，吾將許越成，而無拂吾慮
19.2,1,若越既改，吾又何求
19.2,2,若其不改，反行，吾振旅焉
19.2,3,申胥諫曰：不可許也
19.2,4,夫越非實忠心好吴也，又非懾畏吾兵甲之彊也
19.2,5,大夫種勇而善謀，將還玩吴國於股掌之上，以得其志
19.2,6,夫固知君王之蓋威以好勝也，故婉約其辭，以從逸王志，使淫樂於諸夏之國，以自傷也
19.2,7,使吾甲兵鈍獘，民人離落，而日以憔悴，然後安受吾燼
19.2,8,夫越王好信以愛民，四方歸之，年穀時熟，日長炎炎
19.2,9,及吾猶可以戰也，爲虺弗摧，爲蛇將若何
19.2,10,吴王曰：大夫奚隆於越，越曾足以爲大虞乎
19.2,11,若無越，則吾何以春秋曜吾軍士
19.2,12,乃許之成
19.2,13,將盟，越王又使諸稽郢辭曰：以盟爲有益乎
19.2,14,前盟口血未乾，足以結信矣
19.2,15,以盟爲無益乎
19.2,16,君王舍甲兵之威以臨使之，而胡重於鬼神而自輕也
19.2,17,吴王乃許之，荒成不盟
19.3,0,吴王夫差既許越成，乃大戒師徒，將以伐齊
19.3,1,申胥進諫曰：昔天以越賜吴，而王弗受
19.3,2,夫天命有反，今越王句踐恐懼而改其謀，舍其愆令，輕其征賦，施民所善，去民所惡，身自約也，裕其衆庶，其民殷衆，以多甲兵
19.3,3,越之在吴，猶人之有腹心之疾也
19.3,4,夫越王之不忘敗吴，於其心也侙然，服士以伺吾閒
19.3,5,今王非越是圖，而齊魯以爲憂
19.3,6,夫齊魯譬諸疾，疥癬也，豈能涉江淮而與我爭此地哉
19.3,7,將必越實有吴土
19.3,8,王其盍亦鑑於人，無鑑於水
19.3,9,昔楚靈王不君，其臣箴諫以不入
19.3,10,乃築臺於章華之上，闕爲石郭，陂漢，以象帝舜
19.3,11,罷弊楚國，以閒陳蔡
19.3,12,不修方城之内，踰諸夏而圖東國，三歲於沮汾以服吴越
19.3,13,其民不忍饑勞之殃，三軍叛王於乾谿
19.3,14,王親獨行，屏營仿偟於山林之中，三日乃見其涓人疇
19.3,15,王呼之曰：余不食三日矣
19.3,16,疇趨而進，王枕其股以寢於地
19.3,17,王寐，疇枕王以墣而去之
19.3,18,王覺而無見也，乃匍匐將入於棘闈，棘闈不納，乃入芋尹申亥氏焉
19.3,19,王縊，申亥負王以歸，而土埋之其室
19.3,20,此志也，豈遽忘於諸侯之耳乎
19.3,21,今王既變鮌禹之功，而高高下下，以罷民於姑蘇
19.3,22,天奪吾食，都鄙荐饑
19.3,23,今王將很天而伐齊
19.3,24,夫吴民離矣，體有所傾，譬如群獸然，一个負矢，將百群皆奔，王其無方收也
19.3,25,越人必來襲我，王雖悔之，其猶有及乎
19.3,26,王弗聽
19.3,27,十二年，遂伐齊
19.3,28,齊人與戰於艾陵，齊師敗績，吴人有功
19.4,0,吴王夫差既勝齊人於艾陵，乃使行人奚斯釋言於齊，曰：寡人帥不腆吴國之役，遵汶之上，不敢左右，唯好之故
19.4,1,今大夫國子興其衆庶，以犯獵吴國之師徒，天若不知有罪，則何以使下國勝
19.5,0,吴王還自伐齊，乃訊申胥曰：昔吾先王體德明聖，達於上帝，譬如農夫作耦，以刈殺四方之蓬蒿，以立名於荆，此則大夫之力也
19.5,1,今大夫老，而又不自安恬逸，而處以念惡，出則罪吾衆，撓亂百度，以妖孽吴國
19.5,2,今天降衷於吴，齊師受服
19.5,3,孤豈敢自多，先王之鍾鼓，寔式靈之
19.5,4,敢告於大夫
19.5,5,申胥釋劍而對曰：昔吾先王世有輔弼之臣，以能遂疑計惡，以不陷於大難
19.5,6,今王播棄黎老，而孩童焉比謀，曰余令而不違
19.5,7,夫不違，乃違也
19.5,8,夫不違，亡之階也
19.5,9,夫天之所棄，必驟近其小喜，而遠其大憂
19.5,10,王若不得志於齊，而以覺寤王心，而吴國猶世
19.5,11,吾先君得之也，必有以取之
19.5,12,其亡之也，亦有以棄之
19.5,13,用能援持盈以没，而驟救傾以時
19.5,14,今王無以取之，而天禄亟至，是吴命之短也
19.5,15,員不忍稱疾辟易，以見王之親爲越之擒也
19.5,16,員請先死
19.5,17,遂自殺
19.5,18,將死，曰：以懸吾目於東門，以見越之入吴國之亡也
19.5,19,王愠曰：孤不使大夫得有見也
19.5,20,乃使取申胥之尸，盛以鴟夷，而投之於江
19.6,0,吴王夫差既殺申胥，不稔於歲，乃起師北征
19.6,1,闕爲深溝，通於商魯之閒，北屬之沂，西屬之濟，以會晉公午於黄池
19.6,2,於是越王句踐乃命范蠡舌庸，率師沿海泝淮以絶吴路
19.6,3,敗王子友於姑熊夷
19.6,4,越王句踐乃率中軍泝江以襲吴，入其郛，焚其姑蘇，徙其大舟
19.6,5,吴晉爭長未成，邊遽乃至，以越亂告
19.6,6,吴王懼，乃合大夫而謀曰：越爲不道，背其齊盟
19.6,7,今吾道路修遠，無會而歸，與會而先晉，孰利
19.6,8,王孫雒曰：夫危事不齒，雒敢先對
19.6,9,二者莫利
19.6,10,無會而歸，越聞章矣，民懼而走，遠無正就
19.6,11,齊宋徐夷曰：吴既敗矣
19.6,12,將夾溝而㢋我，我無生命矣
19.6,13,會而先晉，晉既執諸侯之柄以臨我，將成其志以見天子
19.6,14,吾須之不能，去之不忍
19.6,15,若越聞愈章，吾民恐叛
19.6,16,必會而先之
19.6,17,王乃步就王孫雒曰：先之，圖之將若何
19.6,18,王孫雒曰：王其無疑，吾道路悠遠，必無有二命，焉可以濟事
19.6,19,王孫雒進，顧揖諸大夫曰：危事不可以爲安，死事不可以爲生，則無爲貴智矣
19.6,20,民之惡死而欲貴富以長没也，與我同
19.6,21,雖然，彼近其國，有遷
19.6,22,我絶慮，無遷
19.6,23,彼豈能與我行此危事也哉
19.6,24,事君勇謀，於此用之
19.6,25,今夕必挑戰，以廣民心
19.6,26,請王勵士，以奮其朋勢
19.6,27,勸之以高位重畜，備刑戮以辱其不勵者，令各輕其死
19.6,28,彼將不戰而先我，我既執諸侯之柄，以歲之不穫也，無有誅焉，而先罷之，諸侯必説
19.6,29,既而皆入其地，王安挺志，一日惕，一日留，以安步王志
19.6,30,必設以此民也，封於江淮之閒，乃能至於吴
19.6,31,吴王許諾
19.7,0,吴王昏乃戒，令秣馬食士
19.7,1,夜中，乃令服兵擐甲，係馬舌，出火竈，陳士卒百人，以爲徹行百行
19.7,2,行頭皆官師，擁鐸拱稽，建肥胡，奉文犀之渠
19.7,3,十行一嬖大夫，建旌提鼓，挾經秉枹
19.7,4,十旌一將軍，載常建鼓，挾經秉枹
19.7,5,萬人以爲方陣，皆白裳白旂素甲白羽之矰，望之如荼
19.7,6,王親秉鉞，載白旗以中陳而立
19.7,7,左軍亦如之，皆赤裳赤旟丹甲朱羽之矰，望之如火
19.7,8,右軍亦如之，皆玄裳玄旗黑甲烏羽之矰，望之如墨
19.7,9,爲帶甲三萬，以勢攻，雞鳴乃定
19.7,10,既陳，去晉軍一里
19.7,11,昧明，王乃秉枹，親就鳴鐘鼓丁寧錞于振鐸，勇怯盡應，三軍皆譁釦以振旅，其聲動天地
19.7,12,晉師大駭不出，周軍飭壘，乃令董褐請事，曰：兩君偃兵接好，日中爲期
19.7,13,今大國越錄，而造於弊邑之軍壘，敢請亂故
19.7,14,吴王親對之曰：天子有命，周室卑約，貢獻莫入，上帝鬼神而不可以告
19.7,15,無姬姓之振也，徒遽來告
19.7,16,孤日夜相繼，匍匐就君
19.7,17,君今非王室不平安是憂，億負晉衆庶，不式諸戎狄楚秦
19.7,18,將不長弟，以力征一二兄弟之國
19.7,19,孤欲守吾先君之班爵，進則不敢，退則不可
19.7,20,今會日薄矣，恐事之不集，以爲諸侯笑
19.7,21,孤之事君在今日，不得事君亦在今日
19.7,22,爲使者之無遠也，孤用親聽命於藩籬之外
19.7,23,董褐將還，王稱左畸曰：攝少司馬兹與王士五人，坐於王前
19.7,24,乃皆進，自𠜲於客前以酬客
19.7,25,董褐既致命，乃告趙鞅曰：臣觀吴王之色，類有大憂，小則嬖妾嫡子死，不則國有大難
19.7,26,大則越入吴
19.7,27,將毒，不可與戰
19.7,28,主其許之先，無以待危，然而不可徒許也
19.7,29,趙鞅許諾
19.7,30,晉乃令董褐復命曰：寡君未敢觀兵身見，使褐復命曰：曩君之言，周室既卑，諸侯失禮於天子，請貞於陽卜，收文武之諸侯
19.7,31,孤以下密邇於天子，無所逃罪，訊讓日至，曰：昔吴伯父不失，春秋必率諸侯以顧在余一人
19.7,32,今伯父有蠻荆之虞，禮世不續，用命孤禮佐周公，以見我一二兄弟之國，以休君憂
19.7,33,今君掩王東海，以淫名聞於天子，君有短垣，而自踰之，況蠻荆則何有於周室
19.7,34,夫命圭有命，固曰吴伯，不曰吴王
19.7,35,諸侯是以敢辭
19.7,36,夫諸侯無二君，而周無二王，君若無卑天子，以干其不祥，而曰吴公，孤敢不順從君命長弟
19.7,37,許諾
19.7,38,吴王許諾，乃退就幕而會
19.7,39,吴公先歃，晉侯亞之
19.7,40,吴王既會，越聞愈章，恐齊宋之爲己害也，乃命王孫雒先與勇獲帥徒師，以爲過賓於宋，以焚其北郛焉而過之
19.8,0,吴王夫差既退于黄池，乃使王孫苟告勞于周，曰：昔者楚人爲不道，不承共王事，以遠我一二兄弟之國
19.8,1,吾先君闔廬不貰不忍，被甲帶劍，挺鈹搢鐸，以與楚昭王毒逐於中原柏舉
19.8,2,天舍其衷，楚師敗績，王去其國，遂至于郢
19.8,3,王總其百執事，以奉其社稷之祭
19.8,4,其父子昆弟不相能，夫概王作亂，是以復歸於吴
19.8,5,今齊侯壬不鑒於楚
19.8,6,又不承共王命，以遠我一二兄弟之國
19.8,7,夫差不貰不忍，被甲帶劍，挺鈹搢鐸，遵汶伐博，簦笠相望於艾陵
19.8,8,天舍其衷，齊師還
19.8,9,夫差豈敢自多，文武寔舍其衷
19.8,10,歸不稔於歲，余沿江泝淮，闕溝深水，出於商魯之閒，以徹於兄弟之國
19.8,11,夫差克有成事，敢使苟告於下執事
19.8,12,周王答曰：苟，伯父令女來，明紹享余一人，若余嘉之
19.8,13,昔周室逢天之降禍，遭民之不祥，余心豈忘憂恤，不唯下土之不康靖
19.8,14,今伯父曰：戮力同德
19.8,15,伯父若能然，余一人兼受而介福
19.8,16,伯父多歷年以没元身，伯父秉德已侈大哉
19.9,0,吴王夫差還自黄池，息民不戒
19.9,1,越大夫種乃唱謀曰：吾謂吴王將遂涉吾地，今罷師而不戒以忘我，我不可以怠
19.9,2,日臣嘗卜於天，今吴民既罷，而大荒薦饑，市無赤米，而囷鹿空虚，其民必移就蒲蠃於東海之濱
19.9,3,天占既兆，人事又見，我蔑卜筮矣
19.9,4,王若今起師以會，奪之利，無使夫悛
19.9,5,夫吴之邊鄙遠者，罷而未至，吴王將恥不戰，必不須至之會也，而以中國之師與我戰
19.9,6,若事幸而從我，我遂踐其地，其至者亦將不能之會也已，吾用禦兒臨之
19.9,7,吴王若愠而又戰，奔遂可出
19.9,8,若不戰而結成，王安厚取名而去之
19.9,9,越王曰：善哉
19.9,10,乃大戒師，將伐吴
19.9,11,楚申包胥使於越，越王句踐問焉，曰：吴國爲不道，求殘我社稷宗廟，以爲平原，弗使血食
19.9,12,吾欲與之徼天之衷，唯是車馬兵甲卒伍既具，無以行之
19.9,13,請問戰奚以而可
19.9,14,包胥辭曰：不知
19.9,15,王固問焉，乃對曰：夫吴，良國也，能博取於諸侯
19.9,16,敢問君王之所以與之戰者
19.9,17,王曰：在孤之側者，觴酒豆肉簞食，未嘗敢不分也
19.9,18,飲食不致味，聽樂不盡聲，求以報吴
19.9,19,願以此戰
19.9,20,包胥曰：善則善矣，未可以戰也
19.9,21,王曰：越國之中，疾者吾問之，死者吾葬之，老其老，慈其幼，長其孤，問其病，求以報吴
19.9,22,願以此戰
19.9,23,包胥曰：善則善矣，未可以戰也
19.9,24,王曰：越國之中，吾寬民以子之，忠惠以善之
19.9,25,吾修令寬刑，施民所欲，去民所惡，稱其善，掩其惡，求以報吴
19.9,26,願以此戰
19.9,27,包胥曰：善則善矣，未可以戰也
19.9,28,王曰：越國之中，富者吾安之，貧者吾與之，救其不足，裁其有餘，使貧富皆利之，求以報吴
19.9,29,願以此戰
19.9,30,包胥曰：善則善矣，未可以戰也
19.9,31,王曰：越國南則楚，西則晉，北則齊，春秋皮幣玉帛子女以賓服焉，未嘗敢絶，求以報吴
19.9,32,願以此戰
19.9,33,包胥曰：善哉，蔑以加焉，然猶未可以戰也
19.9,34,夫戰，智爲始，仁次之，勇次之
19.9,35,不智，則不知民之極，無以銓度天下之衆寡
19.9,36,不仁，則不能與三軍共饑勞之殃
19.9,37,不勇，則不能斷疑以發大計
19.9,38,越王曰：諾
19.9,39,越王句踐乃召五大夫，曰：吴爲不道，求殘吾社稷宗廟，以爲平原，不使血食
19.9,40,吾欲與之徼天之衷，唯是車馬兵甲卒伍既具，無以行之
19.9,41,吾問於王孫包胥，既命孤矣
19.9,42,敢訪諸大夫，問戰奚以而可
19.9,43,句踐願諸大夫言之，皆以情告，無阿孤，孤將以舉大事
19.9,44,大夫舌庸乃進對曰：審賞則可以戰乎
19.9,45,王曰：聖
19.9,46,大夫苦成進對曰：審罰則可以戰乎
19.9,47,王曰：猛
19.9,48,大夫種進對曰：審物則可以戰乎
19.9,49,王曰：辯
19.9,50,大夫蠡進對曰：審備則可以戰乎
19.9,51,王曰：巧
19.9,52,大夫皋如進對曰：審聲則可以戰乎
19.9,53,王曰：可矣
19.9,54,王乃命有司大令於國曰：苟任戎者，皆造於國門之外
19.9,55,王乃命於國曰：國人欲告者來告，告孤不審，將爲戮不利，及五日必審之，過五日，道將不行
19.9,56,王乃入命夫人
19.9,57,王背屏而立，夫人向屏
19.9,58,王曰：自今日以後，内政無出，外政無入
19.9,59,内有辱，是子也
19.9,60,外有辱，是我也
19.9,61,吾見子於此止矣
