段落,小句,内容
昭17.3,1,昭子問焉，曰：少皞氏鳥名官，何故也
昭17.3,2,郯子曰：吾祖也，我知之
昭17.3,3,昔者黃帝氏以雲紀，故爲雲師而雲名
昭17.3,4,炎帝氏以火紀，故爲火師而火名
昭17.3,5,共工氏以水紀，故爲水師而水名
昭17.3,6,大皞氏以龍紀，故爲龍師而龍名
昭17.3,7,我高祖少皞摯之立也，鳳鳥適至，故紀於鳥，爲鳥師而鳥名：鳳鳥氏，曆正也
昭17.3,8,玄鳥氏，司分者也
昭17.3,9,伯趙氏，司至者也
昭17.3,10,青鳥氏，司啓者也
昭17.3,11,丹鳥氏，司閉者也
昭17.3,12,祝鳩氏，司徒也
昭17.3,13,雎鳩氏，司馬也
昭17.3,14,鳲鳩氏，司空也
昭17.3,15,爽鳩氏，司寇也
昭17.3,16,鶻鳩氏，司事也
昭17.3,17,五鳩，鳩民者也
昭17.3,18,五雉爲五工正，利器用正度量，夷民者也
昭17.3,19,九扈爲九農正，扈民無淫者也
昭17.3,20,自顓頊以來，不能紀遠，乃紀於近
昭17.3,21,爲民師而命以民事，則不能故也
昭17.4,0,晉侯使屠蒯如周，請有事於雒與三塗
昭17.4,1,萇弘謂劉子曰：客容猛，非祭也，其伐戎乎
昭17.4,2,陸渾氏甚睦於楚，必是故也
昭17.4,3,君其備之
昭17.4,4,乃警戒備
昭17.4,5,九月丁卯，晉荀吳帥師涉自棘津，使祭史先用牲于雒
昭17.4,6,陸渾人弗知，師從之
昭17.4,7,庚午，遂滅陸渾，數之以其貳於楚也
昭17.4,8,陸渾子奔楚，其衆奔甘鹿
昭17.4,9,周大獲
昭17.4,10,宣子夢文公攜荀吳而授之陸渾，故使穆子帥師，獻俘于文宮
昭17.5,0,冬，有星孛于大辰，西及漢
昭17.5,1,申須曰：彗所以除舊布新也
昭17.5,2,天事恒象，今除於火，火出必布焉，諸侯其有火災乎
昭17.5,3,梓慎曰：往年吾見之，是其徵也
昭17.5,4,火出而見，今茲火而章，必火入而伏，其居火也久矣，其與不然乎
昭17.5,5,火出，於夏爲三月，於商爲四月，於周爲五月
昭17.5,6,夏數得天，若火作，其四國當之，在宋衛陳鄭乎
昭17.5,7,宋，大辰之虛也
昭17.5,8,陳，大皞之虛也
昭17.5,9,鄭，祝融之虛也，皆火房也
昭17.5,10,星孛及漢，漢，水祥也
昭17.5,11,衛，顓頊之虛也，故爲帝丘，其星爲大水，水，火之牡也
昭17.5,12,其以丙子若壬午作乎
昭17.5,13,水火所以合也
昭17.5,14,若火入而伏，必以壬午，不過其見之月
昭17.6,0,吳伐楚，陽丐爲令尹，卜戰，不吉
昭17.6,1,司馬子魚曰：我得上流，何故不吉
昭17.6,2,且楚故，司馬令龜，我請改卜
昭17.6,3,令曰：魴也以其屬死之，楚師繼之，尚大克之
昭17.6,4,吉
昭17.6,5,戰于長岸，子魚先死，楚師繼之，大敗吳師，獲其乘舟餘皇
昭17.6,6,使隨人與後至者守之，環而塹之，及泉，盈其隧炭，陳以待命
昭17.6,7,吳公子光請於其衆，曰：喪先王之乘舟，豈唯光之罪，衆亦有焉
昭17.6,8,請藉取之以救死
昭17.6,9,衆許之
昭17.6,10,使長鬣者三人潛伏於舟側，曰：我呼餘皇，則對
昭17.6,11,師夜從之
昭17.6,12,三呼，皆迭對
昭17.6,13,楚人從而殺之
昭17.6,14,楚師亂，吳人大敗之，取餘皇以歸
昭18.1,0,十八年春王二月乙卯，周毛得殺毛伯過，而代之
昭18.1,1,萇弘曰：毛得必亡
昭18.1,2,是昆吾稔之日也，侈故之以
昭18.1,3,而毛得以濟侈於王都，不亡，何待
昭18.2,0,三月，曹平公卒
昭18.3,0,夏五月，火始昏見
昭18.3,1,丙子，風
昭18.3,2,梓慎曰：是謂融風，火之始也
昭18.3,3,七日，其火作乎
昭18.3,4,戊寅，風甚
昭18.3,5,壬午，大甚
昭18.3,6,宋衛陳鄭皆火
昭18.3,7,梓慎登大庭氏之庫以望之，曰：宋衛陳鄭也
昭18.3,8,數日皆來告火
昭18.4,0,六月，鄅人藉稻，邾人襲鄅
昭18.4,1,鄅人將閉門，邾人羊羅攝其首焉，遂入之，盡俘以歸
昭18.4,2,鄅子曰：余無歸矣
昭18.4,3,從帑於邾，邾莊公反鄅夫人，而舍其女
昭18.5,0,秋，葬曹平公
昭18.5,1,往者見周原伯魯焉，與之語，不說學
昭18.5,2,歸以語閔子馬
昭18.5,3,閔子馬曰：周其亂乎
昭18.5,4,夫必多有是說，而後及其大人
昭18.5,5,大人患失而惑，又曰：可以無學，無學不害
昭18.5,6,不害而不學，則苟而可，於是乎下陵上替，能無亂乎
昭18.5,7,夫學，殖也
昭18.5,8,不學，將落，原氏其亡乎
昭18.6,0,七月，鄭子產爲火故，大爲社，祓禳於四方，振除火災，禮也
昭18.6,1,乃簡兵大蒐，將爲蒐除
昭18.6,2,子大叔之廟在道南，其寢在道北，其庭小，過期三日，使除徒陳於道南廟北，曰：子產過女，而命速除，乃毀於而鄉
昭18.6,3,子產朝，過而怒之
昭18.6,4,除者南毀
昭18.6,5,子產及衝，使從者止之曰：毀於北方
昭18.7,0,楚左尹王子勝言於楚子曰：許於鄭，仇敵也，而居楚地，以不禮於鄭
昭18.7,1,晉鄭方睦，鄭若伐許，而晉助之，楚喪地矣
昭18.7,2,君盍遷許
昭18.7,3,許不專於楚，鄭方有令政，許曰：余舊國也
昭18.7,4,鄭曰：余俘邑也
昭18.7,5,葉在楚國，方城外之蔽也
昭18.7,6,土不可易，國不可小，許不可俘，讎不可啓，君其圖之
昭18.7,7,楚子說
昭18.7,8,冬，楚子使王子勝遷許於析，實白羽
昭19.1,0,十九年春，楚工尹赤遷陰于下陰，令尹子瑕城郟
昭19.1,1,叔孫昭子曰：楚不在諸侯矣，其僅自完也，以持其世而已
昭19.2,0,楚子之在蔡也，郹陽封人之女奔之，生大子建
昭19.2,1,及即位，使伍奢爲之師，費無極爲少師，無寵焉，欲譖諸王，曰：建可室矣
昭19.2,2,王爲之聘於秦，無極與逆，勸王取之
昭19.2,3,正月，楚夫人嬴氏至自秦
昭19.3,0,鄅夫人，宋向戌之女也，故向寧請師
昭19.3,1,二月，宋公伐邾，圍蟲
昭19.3,2,三月，取之，乃盡歸鄅俘
昭19.4,0,夏，許悼公瘧
昭19.4,1,五月戌辰，飲大子止之藥卒
昭19.4,2,大子奔晉
昭19.4,3,書曰弒其君，君子曰：盡心力以事君，舍藥物可也
昭19.5,0,邾人郳人徐人會宋公
昭19.5,1,乙亥，同盟于蟲
昭19.6,0,楚子爲舟師以伐濮
昭19.6,1,費無極言於楚子曰：晉之伯也，邇於諸夏，而楚辟陋，故弗能與爭
昭19.6,2,若大城城父，而寘大子焉，以通北方，王收南方，是得天下也
昭19.6,3,王說，從之
昭19.6,4,故大子建居于城父
昭19.17,0,秋，齊高發帥師伐莒，莒子奔紀鄣
昭19.17,1,使孫書伐之
昭19.17,2,初，莒有婦人，莒子殺其夫，已爲嫠婦
昭19.17,3,及老，託於紀鄣，紡焉以度而去之
昭19.17,4,及師至，則投諸外
昭19.17,5,或獻諸子占，子占使師夜縋而登
昭19.17,6,登者六十人，縋絕
昭19.17,7,師鼓譟，城上之人亦譟
昭19.17,8,莒共公懼，啓西門而出
昭19.17,9,七月丙子，齊師入紀
昭19.8,0,是歲也，鄭駟偃卒
昭19.8,1,子游娶於晉大夫，生絲，弱，其父兄立子瑕
昭19.8,2,子產憎其爲人也，且以爲不順，弗許，亦弗止
昭19.8,3,駟氏聳
昭19.8,4,他日，絲以告其舅
昭19.8,5,冬，晉人使以幣如鄭，問駟乞之立故
昭19.8,6,駟氏懼，駟乞欲逃，子產弗遣
昭19.8,7,請龜以卜，亦弗予
昭19.8,8,大夫謀對，子產不待而對客曰：鄭國不天，寡君之二三臣札瘥夭昏，今又喪我先大夫偃
昭19.8,9,其子幼弱，其一二父兄懼隊宗主，私族於謀，而立長親
昭19.8,10,寡君與其二三老曰：抑天實剝亂是，吾何知焉
昭19.8,11,諺曰無過亂門，民有亂兵，猶憚過之，而況敢知天之所亂
昭19.8,12,今大夫將問其故，抑寡君實不敢知，其誰實知之
昭19.8,13,平丘之會，君尋舊盟曰：無或失職
昭19.8,14,若寡君之二三臣，其即世者，晉大夫而專制其位，是晉之縣鄙也，何國之爲
昭19.8,15,辭客幣而報其使，晉人舍之
昭19.9,0,楚人城州來，沈尹戌曰：楚人必敗
昭19.9,1,昔吳滅州來，子旗請伐之
昭19.9,2,王曰：吾未撫吾民
昭19.9,3,今亦如之，而城州來以挑吳，能無敗乎
昭19.9,4,侍者曰：王施舍不倦，息民五年，可謂撫之矣
昭19.9,5,戌曰：吾聞撫民者，節用於內，而樹德於外，民樂其性，而無寇讎
昭19.9,6,今宮室無量，民人日駭，勞罷死轉，忘寢與食，非撫之也
昭19.10,0,鄭大水，龍鬭于時門之外洧淵，國人請爲禜焉
昭19.10,1,子產弗許，曰：我鬭，龍不我覿也
昭19.10,2,龍鬭，我獨何覿焉
昭19.10,3,禳之，則彼其室也
昭19.10,4,吾無求於龍，龍亦無求於我
昭19.10,5,乃止也
昭19.11,0,令尹子瑕言蹶由於楚子，曰：彼何罪
昭19.11,1,諺所謂室於怒市於色者，楚之謂矣
昭19.11,2,舍前之忿可也
昭19.11,3,乃歸蹶由
昭20.1,0,二十年春王二月己丑，日南至
昭20.1,1,梓慎望氛，曰：今茲宋有亂，國幾亡，三年而後弭
昭20.1,2,蔡有大喪
昭20.1,3,叔孫昭子曰：然則戴桓也
昭20.1,4,汏侈，無禮已甚，亂所在也
昭20.2,0,費無極言於楚子曰：建與伍奢將以方城之外叛，自以爲猶宋鄭也，齊晉又交輔之，將以害楚，其事集矣
昭20.2,1,王信之，問伍奢
昭20.2,2,伍奢對曰：君一過多矣，何信於讒
昭20.2,3,王執伍奢，使城父司馬奮揚殺大子
昭20.2,4,未至，而使遣之
昭20.2,5,三月，大子建奔宋
昭20.2,6,王召奮揚，奮揚使城父人執己以至
昭20.2,7,王曰：言出於余口，入於爾耳，誰告建也
昭20.2,8,對曰：臣告之
昭20.2,9,君王命臣曰：事建如事余
昭20.2,10,臣不佞，不能苟貳
昭20.2,11,奉初以還，不忍後命，故遣之
昭20.2,12,既而悔之，亦無及已
昭20.2,13,王曰：而敢來，何也
昭20.2,14,對曰：使而失命，召而不來，是再奸也
昭20.2,15,逃無所入
昭20.2,16,王曰：歸，從政如他日
昭20.3,0,宋元公無信多私，而惡華向
昭20.3,1,華定華亥與向寧謀曰：亡愈於死，先諸
昭20.3,2,華亥僞有疾，以誘群公子
昭20.3,3,公子問之，則執之
昭20.3,4,夏六月丙申，殺公子寅公子禦戎公子朱公子固公孫援公孫丁，拘向勝向行於其廩
昭20.3,5,公如華氏請焉，弗許，遂劫之
昭20.3,6,癸卯，取大子欒與母弟辰公子地以爲質
昭20.3,7,公亦取華亥之子無慼向寧之子羅華定之子啓，與華氏盟，以爲質
昭20.4,0,衛公孟縶狎齊豹，奪之司寇與鄄
昭20.4,1,有役則反之，無則取之
昭20.4,2,公孟惡北宮喜褚師圃，欲去之
昭20.4,3,公子朝通于襄夫人宣姜，懼，而欲以作亂
昭20.4,4,故齊豹北宮喜褚師圃公子朝作亂
昭20.5,0,宋華向之亂，公子城公孫忌樂舍司馬彊向宜向鄭楚建郳甲出奔鄭
昭20.5,1,其徒與華氏戰于鬼閻，敗子城
昭20.5,2,子城適晉
昭20.6,0,齊侯疥，遂痁，期而不瘳
昭20.6,1,諸侯之賓問疾者多在
昭20.6,2,梁丘據與裔款言於公曰：吾事鬼神豐，於先君有加矣
昭20.6,3,今君疾病，爲諸侯憂，是祝史之罪也
昭20.6,4,諸侯不知，其謂我不敬，君盍誅於祝固史嚚以辭賓
昭20.6,5,公說，告晏子
昭20.6,6,晏子曰：日宋之盟，屈建問范會之德於趙武
昭20.6,7,趙武曰：夫子之家事治
昭20.6,8,言於晉國，竭情無私
昭20.6,9,其祝史祭祀，陳信不愧
昭20.6,10,其家事無猜，其祝史不祈
昭20.6,11,建以語康王
昭20.6,12,康王曰：神人無怨，宜夫子之光輔五君以爲諸侯主也
昭20.6,13,公曰：據與款謂寡人能事鬼神，故欲誅于祝史，子稱是語，何故
昭20.6,14,對曰：若有德之君，外內不廢，上下無怨，動無違事，其祝史薦信，無愧心矣
昭20.6,15,是以鬼神用饗，國受其福，祝史與焉
昭20.6,16,其所以蕃祉老壽者，爲信君使也，其言忠信於鬼神
昭20.6,17,其適遇淫君，外內頗邪，上下怨疾，動作辟違，從欲厭私，高臺深池，撞鐘舞女
昭20.6,18,斬刈民力，輸掠其聚，以成其違，不恤後人
昭20.6,19,暴虐淫從，肆行非度，無所還忌，不思謗讟，不憚鬼神
昭20.6,20,神怒民痛，無悛於心
昭20.6,21,其祝史薦信，是言罪也
昭20.6,22,其蓋失數美，是矯誣也
昭20.6,23,進退無辭，則虛以求媚
昭20.6,24,是以鬼神不饗其國以禍之，祝史與焉
昭20.6,25,所以夭昏孤疾者，爲暴君使也，其言僭嫚於鬼神
昭20.6,26,公曰：然則若之何
昭20.6,27,對曰：不可爲也：山林之木，衡鹿守之
昭20.6,28,澤之萑蒲，舟鮫守之
昭20.6,29,藪之薪蒸，虞候守之
昭20.6,30,海之鹽蜃，祈望守之
昭20.6,31,縣鄙之人，入從其政
昭20.6,32,偪介之關，暴征其私
昭20.6,33,承嗣大夫，强易其賄
昭20.6,34,布常無藝，徵斂無度
昭20.6,35,宮室日更，淫樂不違
昭20.6,36,內寵之妾，肆奪於市
昭20.6,37,外寵之臣，僭令於鄙
昭20.6,38,私欲養求，不給則應
昭20.6,39,民人苦病，夫婦皆詛
昭20.6,40,祝有益也，詛亦有損
昭20.6,41,聊攝以東，姑尤以西，其爲人也多矣
昭20.6,42,雖其善祝，豈能勝億兆人之詛
昭20.6,43,君若欲誅於祝史，修德而後可
昭20.6,44,公說，使有司寬政，毀關，去禁，薄斂，已責
昭20.7,0,十二月，齊侯田于沛，招虞人以弓，不進
昭20.7,1,公使執之
昭20.7,2,辭曰：昔我先君之田也，旃以招大夫，弓以招士，皮冠以招虞人
昭20.7,3,臣不見皮冠，故不敢進
昭20.7,4,乃舍之
昭20.7,5,仲尼曰：守道不如守官
昭20.7,6,君子韙之
昭20.8,0,齊侯至自田，晏子侍于遄臺，子猶馳而造焉
昭20.8,1,公曰：唯據與我和夫
昭20.8,2,晏子對曰：據亦同也，焉得爲和
昭20.8,3,公曰：和與同異乎
昭20.8,4,對曰：異
昭20.8,5,和如羹焉，水火醯醢鹽梅，以烹魚肉，燀之以薪，宰夫和之，齊之以味，濟其不及，以洩其過
昭20.8,6,君子食之，以平其心
昭20.8,7,君臣亦然
昭20.8,8,君所謂可而有否焉，臣獻其否以成其可
昭20.8,9,君所謂否而有可焉，臣獻其可以去其否，是以政平而不干，民無爭心
昭20.8,10,故詩曰：亦有和羹，既戒既平
昭20.8,11,鬷嘏無言，時靡有爭
昭20.8,12,先王之濟五味和五聲也，以平其心，成其政也
昭20.8,13,聲亦如味，一氣，二體，三類，四物，五聲，六律，七音，八風，九歌，以相成也
昭20.8,14,清濁小大，短長疾徐，哀樂剛柔，遲速高下，出入周疏，以相濟也
昭20.8,15,君子聽之，以平其心
昭20.8,16,心平，德和
昭20.8,17,故詩曰德音不瑕
昭20.8,18,今據不然
昭20.8,19,君所謂可，據亦曰可
昭20.8,20,君所謂否，據亦曰否
昭20.8,21,若以水濟水，誰能食之
昭20.8,22,若琴瑟之專壹，誰能聽之
昭20.8,23,同之不可也如是
昭20.9,0,鄭子產有疾，謂子大叔曰：我死，子必爲政
昭20.9,1,唯有德者能以寬服民，其次莫如猛
昭20.9,2,夫火烈，民望而畏之，故鮮死焉
昭20.9,3,水懦弱，民狎而翫之，則多死焉，故寬難
昭20.9,4,疾數月而卒
昭21.1,0,二十一年春，天王將鑄無射，泠州鳩曰：王其以心疾死乎
昭21.1,1,夫樂，天子之職也
昭21.1,2,夫音，樂之輿也
昭21.1,3,而鐘，音之器也
昭21.1,4,天子省風以作樂，器以鍾之，輿以行之
昭21.1,5,小者不窕，大者不摦，則和於物
昭21.1,6,物和則嘉成
昭21.1,7,故和聲入於耳而藏於心，心億則樂
昭21.1,8,窕則不咸，摦則不容，心是以感，感實生疾
昭21.1,9,今鐘摦矣，王心弗堪，其能久乎
昭21.2,0,三月，葬蔡平公
昭21.2,1,蔡大子朱失位，位在卑
昭21.2,2,大夫送葬者，歸見昭子
昭21.2,3,昭子問蔡故，以告
昭21.2,4,昭子歎曰：蔡其亡乎
昭21.2,5,若不亡，是君也必不終
昭21.2,6,詩曰：不解于位，民之攸塈
昭21.2,7,今蔡侯始即位，而適卑，身將從之
昭21.3,0,夏，晉士鞅來聘，叔孫爲政
昭21.3,1,季孫欲惡諸晉，使有司以齊鮑國歸費之禮爲士鞅
昭21.3,2,士鞅怒，曰：鮑國之位下，其國小，而使鞅從其牢禮，是卑敝邑也，將復諸寡君
昭21.3,3,魯人恐，加四牢焉，爲十一牢
昭21.4,0,宋華費遂生華貙華多僚華登
昭21.4,1,貙爲少司馬，多僚爲御士，與貙相惡，乃譖諸公曰：貙將納亡人
昭21.4,2,亟言之
昭21.4,3,公曰：司馬以吾故，亡其良子
昭21.4,4,死亡有命，吾不可以再亡之
昭21.4,5,對曰：君若愛司馬，則如亡
昭21.4,6,死如可逃，何遠之有
昭21.4,7,公懼，使侍人召司馬之侍人宜僚，飲之酒，而使告司馬
昭21.4,8,司馬歎曰：必多僚也
昭21.4,9,吾有讒子，而弗能殺，吾又不死
昭21.4,10,抑君有命，可若何
昭21.4,11,乃與公謀逐華貙，將使田孟諸而遣之
昭21.4,12,公飲之酒，厚酬之，賜及從者
昭21.4,13,司馬亦如之
昭21.4,14,張匄尤之，曰：必有故
昭21.4,15,使子皮承宜僚以劍而訊之
昭21.4,16,宜僚盡以告
昭21.4,17,張匄欲殺多僚
昭21.4,18,子皮曰：司馬老矣，登之謂甚，吾又重之，不如亡也
昭21.4,19,五月丙申，子皮將見司馬而行，則遇多僚御司馬而朝
昭21.4,20,張匄不勝其怒，遂與子皮臼任鄭翩殺多僚，劫司馬以叛，而召亡人
昭21.4,21,壬寅，華向入
昭21.4,22,樂大心豐愆華牼禦諸橫
昭21.4,23,華氏居盧門，以南里叛
昭21.4,24,六月庚午，宋城舊鄘及桑林之門而守之
昭21.5,0,秋七月壬午朔，日有食之
昭21.5,1,公問於梓慎曰：是何物也
昭21.5,2,禍福何爲
昭21.5,3,對曰：二至二分，日有食之，不爲災
昭21.5,4,日月之行也，分，同道也
昭21.5,5,至，相過也
昭21.5,6,其他月則爲災，陽不克也，故常爲水
昭21.6,0,冬十月，華登以吳師救華氏
昭21.6,1,齊烏枝鳴戍宋
昭21.6,2,廚人濮曰：軍志有之：先人有奪人之心，後人有待其衰
昭21.6,3,盍及其勞且未定也伐諸
昭21.6,4,若入而固，則華氏衆矣，悔無及也
昭21.6,5,從之
昭21.6,6,丙寅，齊師宋師敗吳師于鴻口，獲其二帥公子苦雂偃州員
昭21.6,7,華登帥其餘以敗宋師
昭21.6,8,公欲出，廚人濮曰：吾小人，可藉死，而不能送亡，君請待之
昭21.6,9,乃徇曰：揚徽者，公徒也
昭21.6,10,衆從之
昭21.6,11,公自揚門見之，下而巡之，曰：國亡君死，二三子之恥也，豈專孤之罪也
昭21.6,12,齊烏枝鳴曰：用少莫如齊致死，齊致死莫如去備
昭21.6,13,彼多兵矣，請皆用劍
昭21.6,14,從之
昭21.6,15,華氏北，復即之
昭21.6,16,廚人濮以裳裹首，而荷以走，曰：得華登矣
昭21.6,17,遂敗華氏于新里
昭21.6,18,翟僂新居于新里，既戰，說甲于公而歸
昭21.6,19,華妵居于公里，亦如之
昭21.7,0,蔡侯朱出奔楚
昭21.7,1,費無極取貨於東國，而謂蔡人曰：朱不用命於楚，君王將立東國
昭21.7,2,若不先從王欲，楚必圍蔡
昭21.7,3,蔡人懼，出朱而立東國
昭21.7,4,朱愬于楚，楚子將討蔡
昭21.7,5,無極曰：平侯與楚有盟，故封
昭21.7,6,其子有二心，故廢之
昭21.7,7,靈王殺隱太子，其子與君同惡，德君必甚
昭21.7,8,又使立之，不亦可乎
昭21.7,9,且廢置在君，蔡無他矣
昭21.8,0,公如晉，及河
昭21.8,1,鼓叛晉，晉將伐鮮虞，故辭公
昭22.1,0,二十二年春王二月甲子，齊北郭啓帥師伐莒
昭22.1,1,莒子將戰，苑羊牧之諫曰：齊帥賤，其求不多，不如下之，大國不可怒也
昭22.1,2,弗聽，敗齊師于壽餘
昭22.1,3,齊侯伐莒，莒子行成
昭22.1,4,司馬竈如莒蒞盟
昭22.1,5,莒子如齊蒞盟，盟于稷門之外
昭22.1,6,莒於是乎大惡其君
昭22.2,0,楚薳越使告于宋曰：寡君聞君有不令之臣爲君憂，無寧以爲宗羞，寡君請受而戮之
昭22.2,1,對曰：孤不佞，不能媚於父兄，以爲君憂，拜命之辱
昭22.2,2,抑君臣日戰，君曰余必臣是助，亦唯命
昭22.2,3,人有言曰：唯亂門之無過
昭22.2,4,君若惠保敝邑，無亢不衷，以獎亂人，孤之望也
昭22.2,5,唯君圖之
昭22.2,6,楚人患之
昭22.2,7,諸侯之戍謀曰：若華氏知困而致死，楚恥無功而疾戰，非吾利也
昭22.2,8,不如出之，以爲楚功，其亦無能爲也已
昭22.2,9,救宋而除其害，又何求
昭22.2,10,乃固請出之，宋人從之
昭22.2,11,己巳，宋華亥向寧華定華貙華登皇奄傷省臧士平出奔楚
昭22.2,12,宋公使公孫忌爲大司馬，邊卬爲大司徒，樂祁爲司城，仲幾爲左師，樂大心爲右師，樂輓爲大司寇，以靖國人
昭22.3,0,王子朝賓起有寵於景王，王與賓孟說之，欲立之
昭22.3,1,劉獻公之庶子伯蚡事單穆公，惡賓孟之爲人也，願殺之
昭22.3,2,又惡王子朝之言，以爲亂，願去之
昭22.3,3,賓孟適郊，見雄雞自斷其尾，問之，侍者曰：自憚其犧也
昭22.3,4,遽歸告王，且曰：雞其憚爲人用乎
昭22.3,5,人異於是
昭22.3,6,犧者實用人，人犧實難，己犧何害
昭22.3,7,王弗應
昭22.3,8,夏，四月，王田北山，使公卿皆從，將殺單子劉子
昭22.3,9,王有心疾，乙丑，崩于榮錡氏
昭22.3,10,戊辰，劉子摯卒，無子，單子立劉蚠
昭22.3,11,五月庚辰，見王，遂攻賓起，殺之，盟群王子于單氏
昭22.4,0,晉之取鼓也，既獻而反鼓子焉
昭22.4,1,又叛於鮮虞
昭22.5,0,丁巳，葬景王
昭22.5,1,王子朝因舊官百工之喪職秩者與靈景之族以作亂
昭22.5,2,帥郊要餞之甲，以逐劉子
昭22.5,3,壬戌，劉子奔揚
昭22.5,4,單子逆悼王于莊宮以歸
昭22.5,5,王子還夜取王以如莊宮
昭22.5,6,癸亥，單子出
昭22.5,7,王子還與召莊公謀，曰：不殺單旗，不捷
昭22.5,8,與之重盟，必來
昭22.5,9,背盟而克者多矣
昭22.5,10,從之
昭22.5,11,樊頃子曰：非言也，必不克
昭22.5,12,遂奉王以追單子，及領，大盟而復
昭22.5,13,殺摯荒以說
昭22.5,14,劉子如劉，單子亡
昭22.5,15,乙丑，奔于平畤
昭22.5,16,群王子追之，單子殺還姑發弱鬷延定稠，子朝奔京
昭22.5,17,丙寅，伐之
昭22.5,18,京人奔山
昭22.5,19,劉子入于王城
昭22.5,20,辛未，鞏簡公敗績于京
昭22.5,21,乙亥，甘平公亦敗焉
昭23.1,0,二十三年春王正月壬寅朔，二師圍郊
昭23.1,1,癸卯，郊鄩潰
昭23.1,2,丁未，晉師在平陰，王師在澤邑
昭23.1,3,王使告間，庚戌，還
昭23.2,0,邾人城翼，還，將自離姑
昭23.2,1,公孫鉏曰：魯將御我
昭23.2,2,欲自武城還，循山而南
昭23.2,3,徐鉏丘弱茅地曰：道下，遇雨，將不出，是不歸也
昭23.2,4,遂自離姑
昭23.2,5,武城人塞其前，斷其後之木而弗殊，邾師過之，乃推而蹷之，遂取邾師，獲鉏弱地
昭23.3,0,夏四月乙酉，單子取訾，劉子取牆人直人
昭23.3,1,六月壬午，王子朝入于尹
昭23.3,2,癸未，尹圉誘劉佗殺之
昭23.3,3,丙戌，單子從阪道，劉子從尹道伐尹
昭23.3,4,單子先至而敗，劉子還
昭23.3,5,己丑，召伯奐南宮極以成周人戍尹
昭23.3,6,庚寅，單子劉子樊齊以王如劉
昭23.3,7,甲午，王子朝入于王城，次于左巷
昭23.3,8,秋七月戊申，鄩羅納諸莊宮
昭23.3,9,尹辛敗劉師于唐
昭23.3,10,丙辰，又敗諸鄩
昭23.3,11,甲子，尹辛取西闈
昭23.3,12,丙寅，攻蒯，蒯潰
昭23.4,0,莒子庚輿虐而好劍
昭23.4,1,苟鑄劍，必試諸人
昭23.4,2,國人患之
昭23.4,3,又將叛齊
昭23.4,4,烏存帥國人以逐之
昭23.4,5,庚輿將出，聞烏存執殳而立於道左，懼將止死
昭23.4,6,苑羊牧之曰：君過之
昭23.4,7,烏存以力聞可矣，何必以弒君成名
昭23.4,8,遂來奔
昭23.4,9,齊人納郊公
昭23.5,0,吳人伐州來，楚薳越帥師及諸侯之師奔命救州來
昭23.5,1,吳人禦諸鍾離
昭23.5,2,子瑕卒，楚師熸
昭23.5,3,吳公子光曰：諸侯從於楚者衆，而皆小國也，畏楚而不獲已，是以來
昭23.5,4,吾聞之曰：作事威克其愛，雖小，必濟
昭23.5,5,胡沈之君幼而狂，陳大夫齧壯而頑，頓與許蔡疾楚政
昭23.5,6,楚令尹死，其師熸
昭23.5,7,帥賤多寵，政令不壹
昭23.5,8,七國同役而不同心，帥賤而不能整，無大威命，楚可敗也
昭23.5,9,若分師先以犯胡沈與陳，必先奔
昭23.5,10,三國敗，諸侯之師乃搖心矣
昭23.5,11,諸侯乖亂，楚必大奔
昭23.5,12,請先者去備薄威，後者敦陳整旅
昭23.5,13,吳子從之
昭23.5,14,戊辰晦，戰于雞父
昭23.5,15,吳子以罪人三千先犯胡沈與陳，三國爭之
昭23.5,16,吳爲三軍以繫於後，中軍從王，光帥右，掩餘帥左
昭23.5,17,吳之罪人或奔或止，三國亂，吳師擊之，三國敗，獲胡沈之君及陳大夫
昭23.5,18,舍胡沈之囚使奔許與蔡頓，曰：吾君死矣
昭23.5,19,師譟而從之，三國奔，楚師大奔
昭23.6,0,八月丁酉，南宮極震
昭23.6,1,萇弘謂劉文公曰：君其勉之
昭23.6,2,先君之力可濟也
昭23.6,3,周之亡也，其三川震
昭23.6,4,今西王之大臣亦震，天棄之矣
昭23.6,5,東王必大克
昭23.7,0,楚太子建之母在郹，召吳人而啓之
昭23.7,1,冬十月甲申，吳大子諸樊入郹，取楚夫人與其寶器以歸
昭23.7,2,楚司馬薳越追之，不及
昭23.7,3,將死，衆曰：請遂伐吳以徼之
昭23.7,4,薳越曰：再敗君師，死且有罪
昭23.7,5,亡君夫人，不可以莫之死也
昭23.7,6,乃縊於薳澨
昭23.8,0,公爲叔孫故如晉，及河，有疾，而復
昭23.9,0,楚囊瓦爲令尹，城郢
昭23.9,1,沈尹戌曰：子常必亡郢
昭23.9,2,苟不能衛，城無益也
昭23.9,3,古者，天子守在四夷
昭23.9,4,天子卑，守在諸侯
昭23.9,5,諸侯守在四鄰
昭23.9,6,諸侯卑，守在四竟
昭23.9,7,慎其四竟，結其四援，民狎其野，三務成功
昭23.9,8,民無內憂，而又無外懼，國焉用城
昭23.9,9,今吳是懼，而城於郢，守已小矣
昭23.9,10,卑之不獲，能無亡乎
昭23.9,11,昔梁伯溝其公宮而民潰，民棄其上，不亡，何待
